abstract-region;['product', 'wiskundige product'];Wiskunde
taxonomic-collective;['lobelioideae', 'lobeliaceae', 'familie lobeliaceae', 'lobelia familie'];Onderfamilie uit de klokjesfamilie
taxonomic-collective;['gymnocarpium', 'driehoeksvaren', 'genus gymnocarpium'];Geslacht van varens uit de familie Cystopteridaceae
taxonomic-collective;['arrhenatherum', 'genus arrhenatherum'];Geslacht uit de grassenfamilie
taxonomic-collective;['avena', 'genus avena'];Geslacht uit de geslachtengroep Aveneae
taxonomic-collective;['dracaena', 'drakenboom', 'dracaena reflexa', 'draak boom'];Geslacht van planten uit de aspergefamilie
taxonomic-collective;['flacourtia', 'genus flacourtia'];Geslacht uit de wilgenfamilie
taxonomic-collective;['elaeis', 'oliepalme', 'genus elaeis', 'oil palm', 'oliepalmen'];Geslacht uit de palmenfamilie
taxonomic-collective;['reuzenoorvleermuizen', 'megadermatidae', 'familie megadermatidae'];Familie uit de orde vleermuizen
taxonomic-collective;['bosmuizen', 'apodemus', 'genus apodemus'];Geslacht uit de onderfamilie muizen en ratten van de Oude Wereld
taxonomic-collective;['trigonella', 'hoornklaver', 'genus trigonella'];Plantengeslacht
taxonomic-collective;['aethionema', 'genus aethionema'];Geslacht uit de kruisbloemenfamilie
taxonomic-collective;['nycticorax', 'genus nycticorax'];Geslacht uit de onderfamilie Ardeinae
taxonomic-collective;['perdicinae', 'kur', 'perdicidae', 'subfamilie perdicidae', 'subfamilie perdicinae'];Onderfamilie uit de familie fazantachtigen
taxonomic-collective;['ensete', 'genus ensete'];Geslacht uit de Banaanfamilie
taxonomic-collective;['rhyacotriton', 'rhyacotritonidae', 'genus rhyacotriton'];Geslacht uit de familie Olympusbergsalamanders
taxonomic-collective;['aspleniaceae', 'streepvarenfamilie', 'familie aspleniaceae'];Familie van varens uit de klasse Polypodiopsida
taxonomic-collective;['blechnaceae', 'dubbellooffamilie', 'familie blechnaceae'];Familie varens uit de orde Polypodiales
taxonomic-collective;['arecidae', 'subklasse arecidae'];Onderklasse uit de klasse Liliopsida
taxonomic-collective;['lookfamilie', 'alliaceae', 'familie alliaceae'];Onderfamilie uit de familie narcisfamilie
taxonomic-collective;['alstroemeriaceae', 'familie alstroemeriaceae'];Familie uit de orde Alstroemeriales
taxonomic-collective;['hemerocallidaceae', 'hemerocallidoideae', 'familie hemerocallidaceae'];Onderfamilie uit de familie Xanthorrhoeaceae
taxonomic-collective;['herfsttijloosfamilie', 'colchicaceae', 'familie colchicaceae'];Familie uit de orde Colchicales
taxonomic-collective;['eenbesfamilie', 'melanthiaceae', 'familie melanthiaceae'];Familie uit de orde Melanthiales
taxonomic-collective;['austrocedrus', 'genus austrocedrus'];Geslacht uit de cipresfamilie
taxonomic-collective;['malosma', 'genus malosma'];Geslacht uit de pruikenboomfamilie
taxonomic-collective;['cephalotus', 'genus cephalotus'];Geslacht van vleesetende planten uit de familie Cephalotaceae
taxonomic-collective;['pseudolarix', 'japanse goudlarix', 'pseudolarix amabilis', 'pseudolarix kaempferi', 'goudlarix', 'japanse goudlariks', 'genus pseudolarix'];Soort uit het geslacht Pseudolarix
taxonomic-collective;['anastatica', 'anastatica hierochuntica', 'genus anastatica'];Soort uit het geslacht Anastatica
taxonomic-collective;['anastatica', 'anastatica hierochuntica', 'genus anastatica'];Taxon, geslacht van planten
taxonomic-collective;['symplocarpus', 'genus symplocarpus'];Geslacht uit de aronskelkfamilie
taxonomic-collective;['aldrovanda', 'genus aldrovanda'];Geslacht van vleesetende planten uit de zonnedauwfamilie
taxonomic-collective;['ooievaarachtigen', 'ciconiiformes', 'ciconii', 'ooievaarachtige', 'om ciconiiformes'];Orde uit de superorde watervogels
taxonomic-collective;['belemnieten', 'belemnoidea', 'belemniet', 'om belemnoidea'];Superorde uit de onderklasse Coleoidea
taxonomic-collective;['phallales', 'om phallales'];Orde uit de onderklasse Phallomycetidae
taxonomic-collective;['santalales', 'om santalales'];Orde uit de superorde Santalanae
taxonomic-collective;['muridae', 'ware muis', 'familie muridae'];Familie van knaagdieren
taxonomic-collective;['japanse esdoorn', 'acer palmatum', 'momiji'];Soort uit het geslacht esdoorn
taxonomic-collective;['strix', 'bosuilen', 'ciccaba', 'genus strix'];Geslacht uit de familie uilen
taxonomic-collective;['bivalvia', 'tweekleppigen', 'bivalve', 'mytilacea', 'tweekleppig', 'tweekleppige', 'klasse bivalvia', 'klasse lamellibranchia', 'klasse pelecypoda', 'lamellibranchia'];Klasse van weekdieren
taxonomic-collective;['paradoxurus', 'genus paradoxurus'];Geslacht uit de onderfamilie Paradoxurinae
taxonomic-collective;['panicum', 'genus panicum'];Geslacht uit de onderfamilie Panicoideae
taxonomic-collective;['ustilaginales', 'om ustilaginales'];Orde uit de klasse Ustilaginomycetes
taxonomic-collective;['santalum', 'genus santalum'];Geslacht uit de Sandelhoutfamilie
taxonomic-collective;['pavo', 'pauwen', 'pauw', 'genus pavo'];Geslacht uit de familie fazantachtigen
taxonomic-collective;['pindawormen', 'sipuncula', 'sipunculida', 'spuitwormen', 'phylum sipuncula'];Stam van het dierenrijk
taxonomic-collective;['pteriidae', 'aviculidae', 'isognomonidae', 'melinidae', 'pedalionidae', 'pernidae', 'reniellidae', 'vulsellidae', 'familie pteriidae'];Familie uit de orde Pterioida
taxonomic-collective;['roeipotigen', 'pelecaniformes', 'pelikaanachtige', 'pelikaanachtigen', 'roeipotige', 'om pelecaniformes'];Orde uit de onderklasse Neognathae
taxonomic-collective;['erythronium', 'hondstand', 'genus erythronium'];Geslacht uit de onderfamilie Lilioideae
taxonomic-collective;['strandkruidfamilie', 'plumbaginaceae', 'familie plumbaginaceae', 'leadwort familie', 'zee-lavendel familie'];Familie uit de orde Plumbaginales
taxonomic-collective;['borago', 'bernagie', 'genus borago'];Geslacht uit de geslachtengroep Boragineae
taxonomic-collective;['ballota', 'ballote', 'genus ballota'];Geslacht uit de onderfamilie Lamioideae
taxonomic-collective;['lisdoddefamilie', 'typhaceae', 'familie typhaceae', 'lisdodde familie'];Familie uit de orde Typhales
taxonomic-collective;['sium', 'genus sium'];Geslacht uit de schermbloemenfamilie
taxonomic-collective;['waterweegbreefamilie', 'alismataceae', 'familie alismataceae', 'waterweegbree familie'];Familie uit de orde Helobiae
taxonomic-collective;['triglochin', 'genus triglochin'];Geslacht uit de Zoutgrasfamilie
taxonomic-collective;['alpinia', 'genus alpinia', 'genus languas', 'genus zerumbet'];Geslacht uit de Gemberfamilie
taxonomic-collective;['pleiospilos', 'genus pleiospilos'];Geslacht uit de geslachtengroep Ruschiae
taxonomic-collective;['nolina', 'genus nolina'];Geslacht uit de onderfamilie Ruscaceae
taxonomic-collective;['stormvogels en pijlstormvogels', 'procellariidae', 'pijlstormvogels', 'procellaridae', 'stormvogel', 'familie procellariidae'];Familie uit de orde buissnaveligen
taxonomic-collective;['fazantachtigen', 'phasianidae', 'fazanten', 'patrijzen', 'familie phasianidae'];Familie uit de orde hoendervogels
taxonomic-collective;['rolpissebedden', 'pissebed', 'armadillidiidae', 'familie armadillidiidae', 'pillbug'];Familie uit de orde pissebedden
taxonomic-collective;['kwikstaarten en piepers', 'motacillidae', 'piepers en kwikstaarten', 'familie motacillidae'];Familie uit de orde zangvogels
taxonomic-collective;['sarracenia', 'trompetbekerplant', 'genus sarracenia'];Geslacht van vleesetende planten uit de familie Sarraceniaceae
taxonomic-collective;['halfvleugeligen', 'hemiptera', 'snavelinsecten', 'om hemiptera', 'wantsen'];Orde uit de superorde Paraneoptera
taxonomic-collective;['homoptera', 'onderorde homoptera'];Onderorde uit de orde halfvleugeligen
taxonomic-collective;['acinos', 'genus acinos'];Geslacht uit de onderfamilie Nepetoideae
taxonomic-collective;['schermbloemenfamilie', 'apiaceae', 'umbelliferae', 'schermbloemfamilie', 'schermbloemigen', 'familie apiaceae', 'familie umbelliferae', 'schermbloemige', 'wortel familie'];Familie uit de orde Araliales
taxonomic-collective;['apiales', 'umbellales', 'om umbellales'];Orde uit de superorde Asteranae
taxonomic-collective;['xyridaceae', 'xyrisfamilie', 'familie xyridaceae', 'gele ogen grasfamilie'];Familie uit de orde Commelinales
taxonomic-collective;['kruisbloemenfamilie', 'brassicaceae', 'cruciferae', 'kruisbloemen', 'kruisbloemigen', 'kruisbloemfamilie', 'familie brassicaceae', 'familie cruciferae', 'mosterd familie'];Familie van zaadplanten
taxonomic-collective;['composietenfamilie', 'asteraceae', 'compositae', 'asterfamilie', 'composiet', 'composieten', 'samengesteldbloemige', 'samengesteldbloemigen', 'aster familie', 'cypsela', 'cypselae', 'familie asteraceae', 'familie compositae'];Familie uit de orde Asterales
taxonomic-collective;['kieviten en plevieren', 'charadriidae', 'plevier', 'plevieren', 'pluvier', 'kieviten', 'pluvieren', 'familie charadriidae'];Familie uit de orde steltloperachtigen
taxonomic-collective;['liomys', 'genus liomys'];Geslacht uit de onderfamilie Heteromyinae
taxonomic-collective;['solanales', 'om polemoniales', 'polemoniales'];Orde uit de superorde Asteranae
taxonomic-collective;['zygnematales', 'om zygnemales', 'om zygnematales', 'zygnemales'];Orde uit de klasse Zygnematophyceae
taxonomic-collective;['phthorimaea', 'genus phthorimaea'];Geslacht uit de familie tastermotten
taxonomic-collective;['gastrophryne', 'genus gastrophryne'];Geslacht uit de onderfamilie Gastrophryninae
taxonomic-collective;['mastotermes', 'genus mastotermes'];Geslacht uit de familie Mastotermitidae
taxonomic-collective;['archaeornithes', 'subklasse archaeornithes'];Onderklasse uit de klasse vogels
taxonomic-collective;['stanleya', 'genus stanleya'];Geslacht uit de kruisbloemenfamilie
taxonomic-collective;['baiomys', 'genus baiomys'];Geslacht uit de onderfamilie Sigmodontinae
taxonomic-collective;['isoetaceae', 'isoëtaceae', 'familie isoetaceae', 'quillwort familie'];Familie uit de orde Isoetales
taxonomic-collective;['haasachtigen', 'duplicidentata', 'lagomorpha', 'haasachtige', 'lagomorfen', 'lagomorph', 'om lagomorpha'];Orde uit de infraklasse placentadieren
taxonomic-collective;['kleine beren', 'procyonidae', 'wasbeerachtigen', 'familie procyonidae'];Familie uit de superfamilie Musteloidea
taxonomic-collective;['agelaius', 'genus agelaius'];Geslacht van zangvogels uit de familie troepialen
taxonomic-collective;['struisriet', 'anisachne', 'calamagrostis', 'stilpnophleum', 'genus calamagrostis'];Geslacht uit de onderfamilie Pooideae
taxonomic-collective;['burseraceae', 'familie burseraceae', 'torchwood familie'];Familie uit de orde Terebinthales
taxonomic-collective;['fouquieria', 'genus fouquieria'];Geslacht uit de familie Fouquieriaceae
taxonomic-collective;['oryzomys', 'genus oryzomys'];Geslacht uit de onderfamilie Sigmodontinae
taxonomic-collective;['pleuronectidae', 'familie pleuronectidae'];Familie uit de onderorde Pleuronectoidei
taxonomic-collective;['roofvliegen', 'asilidae', 'familie asilidae'];Familie uit de superfamilie Asiloidea
taxonomic-collective;['nitrobacter', 'genus nitrobacter'];Geslacht uit de familie Bradyrhizobiaceae
taxonomic-collective;['reeën', 'capreolus', 'reeen', 'genus capreolus'];Geslacht uit de onderfamilie Capreolinae
taxonomic-collective;['oxyura', 'genus oxyura', 'stijve staart eend'];Geslacht uit de onderfamilie Anatinae
taxonomic-collective;['melampsoraceae', 'familie melampsoraceae'];Familie uit de orde Uredinales
taxonomic-collective;['hippotragus', 'genus hippotragus'];Geslacht uit de onderfamilie Paardantilopen
taxonomic-collective;['centrocercus', 'genus centrocercus'];Geslacht uit de familie fazantachtigen
taxonomic-collective;['echte salamanders', 'salamandridae', 'watersalamander', 'familie salamandridae'];Familie uit de orde salamanders
taxonomic-collective;['tetraclinis', 'tetraclinis articulata', 'genus tetraclinis'];Enige soort uit het geslacht Tetraclinis
taxonomic-collective;['monochamus', 'geslacht monochamus'];Geslacht uit de geslachtengroep Lamiini
taxonomic-collective;['trachurus', 'genus trachurus'];Geslacht uit de familie Horsmakrelen
taxonomic-collective;['decapterus', 'genus decapterus'];Geslacht uit de familie Horsmakrelen
taxonomic-collective;['bladsprietkevers', 'scarabaeidae', 'familie scarabaeidae', 'scarabeeën'];Familie van insecten uit de orde kevers
taxonomic-collective;['scorpaenidae', 'familie scorpaenidae'];Familie uit de orde schorpioenvisachtigen
taxonomic-collective;['aplysiidae', 'aplysioidea', 'familie aplysiidae', 'familie tethyidae', 'tethyidae'];Familie uit de orde Aplysiomorpha
taxonomic-collective;['hemitripterus', 'genus hemitripterus'];Geslacht uit de familie Hemitripteridae
taxonomic-collective;['lederschildpadden', 'dermochelyidae', 'familie dermochelyidae'];Familie van reptielen uit de orde schildpadden
taxonomic-collective;['ariidae', 'zeemeervallen', 'familie ariidae', 'zee meerval'];Familie uit de orde meervalachtigen
taxonomic-collective;['eleocharis', 'genus eleocharis'];Geslacht van zaadplanten uit de familie waterbies
taxonomic-collective;['hypopachus', 'genus hypopachus'];Geslacht uit de onderfamilie Gastrophryninae
taxonomic-collective;['herderstasje', 'capsella', 'genus capsella'];Plantengeslacht uit de kruisbloemenfamilie
taxonomic-collective;['veldsprinkhanen', 'acrididae', 'echte veldsprinkhanen', 'veldsprinkanen', 'familie acrididae', 'familie locustidae', 'locustidae'];Familie uit de superfamilie Acridoidea
taxonomic-collective;['insecteneters', 'insectivora', 'eulipotyphla', 'insecteneter', 'lipotyphla', 'om insectivora'];Orde uit de klasse zoogdieren
taxonomic-collective;['duindoornfamilie', 'elaeagnaceae', 'familie elaeagnaceae', 'oleaster familie'];Familie uit de orde Proteales
taxonomic-collective;['cistaceae', 'zonneroosjesfamilie', 'familie cistaceae', 'rock-rose', 'rockrose familie'];Familie van planten uit de orde Malvales
taxonomic-collective;['falcatifolium', 'genus falcatifolium'];Geslacht uit de familie Podocarpaceae
taxonomic-collective;['caprella', 'genus caprella'];Geslacht uit de familie spookkreeftjes
taxonomic-collective;['glidkruid', 'scutellaria', 'genus scutellaria'];Geslacht uit de lipbloemenfamilie
taxonomic-collective;['lysichiton', 'genus lysichiton', 'genus lysichitum', 'lysichitum'];Geslacht uit de aronskelkfamilie
taxonomic-collective;['melursus', 'genus melursus', 'lippenbeer'];Geslacht uit de familie beren
taxonomic-collective;['ariocarpus', 'genus ariocarpus'];Geslacht uit de geslachtengroep Cacteae
taxonomic-collective;['copernicia', 'genus copernicia'];Geslacht uit de familie palmenfamilie
taxonomic-collective;['loriachtigen', 'lorisidae', 'lori-achtigen', 'loridae', 'familie lorisidae'];Familie uit de infraorde Lori''s en galago''s
taxonomic-collective;['actinidia', 'genus actinidia'];Geslacht uit de Kiwifamilie
taxonomic-collective;['phlebotomus', 'genus phlebotomus'];Geslacht van muggen uit de familie van de motmuggen
taxonomic-collective;['salpen', 'thaliacea', 'klasse thaliacea'];Klasse van dieren binnen de onderstam manteldieren
taxonomic-collective;['cheilanthes', 'genus cheilanthes'];Geslacht van varens uit de familie Pteridaceae (Lintvarenfamilie), onderfamilie Cheilanthoideae
taxonomic-collective;['schopvissen', 'ephippidae', 'familie ephippidae'];Familie uit de onderorde doktersvisachtigen
taxonomic-collective;['fucaceae', 'familie fucaceae'];Familie uit de orde Fucales
taxonomic-collective;['winteraceae', 'familie winteraceae', 'winter schors familie'];Familie uit de orde Magnoliales
taxonomic-collective;['trilliaceae', 'familie trilliaceae', 'trillium familie'];Familie uit de orde Trilliales
taxonomic-collective;['witte baarzen', 'sillaginidae', 'familie sillaginidae'];Familie uit de onderorde Baarsvissen
taxonomic-collective;['gordelstaarthagedissen', 'cordylidae', 'gordelstaarthagedis', 'familie cordylidae'];Familie van hagedissen
taxonomic-collective;['tripleurospermum', 'genus tripleurospermum'];Geslacht uit de geslachtengroep Anthemideae
taxonomic-collective;['hedeoma', 'genus hedeoma'];Geslacht uit de lipbloemenfamilie
taxonomic-collective;['cyamopsis', 'genus cyamopsis'];Geslacht uit de geslachtengroep Indigofereae
taxonomic-collective;['waterweegbree', 'alisma', 'genus alisma'];Geslacht uit de waterweegbreefamilie
taxonomic-collective;['myrtillocactus', 'genus myrtillocactus'];Geslacht uit de geslachtengroep Pachycereeae
taxonomic-collective;['phellodendron', 'genus phellodendron'];Geslacht uit de onderfamilie Toddalioideae
taxonomic-collective;['chimonanthus', 'genus chimonanthus'];Geslacht uit de familie Calycanthaceae
taxonomic-collective;['firmiana', 'genus firmiana'];Geslacht uit de onderfamilie Sterculioideae
taxonomic-collective;['platylobium', 'genus platylobium'];Geslacht uit de geslachtengroep Bossiaeeae
taxonomic-collective;['lambertia', 'genus lambertia'];Geslacht uit de familie Proteaceae
taxonomic-collective;['orites', 'genus orites'];Geslacht uit de familie Proteaceae
